"state","fdid","fd_name","year","fires","batteries"
"SC","23111","Greenville City FD","2002","94","0"
"SC","23111","Greenville City FD","2003","108","0"
"SC","23111","Greenville City FD","2004","89","0"
"SC","23111","Greenville City FD","2005","78","0"
"SC","23111","Greenville City FD","2006","33","0"
"SC","23111","Greenville City FD","2010","74","0"
"SC","23111","Greenville City FD","2011","47","0"
"SC","23111","Greenville City FD","2012","35","0"
"SC","23111","Greenville City FD","2013","58","0"
"SC","23111","Greenville City FD","2014","80","0"
"SC","23111","Greenville City FD","2015","58","0"
"SC","23111","Greenville City FD","2016","58","0"
"SC","23111","Greenville City FD","2017","35","0"
"SC","23111","Greenville City FD","2018","68","0"
"SC","23111","Greenville City FD","2019","45","0"
"SC","23111","Greenville City FD","2020","59","0"
"SC","23111","Greenville City FD","2021","33","0"
"SC","23111","Greenville City FD","2022","41","0"
"SC","23111","Greenville City FD","2023","40","1"
"SC","26309","Myrtle Beach FD","2002","5","0"
"SC","26309","Myrtle Beach FD","2003","75","0"
"SC","26309","Myrtle Beach FD","2004","87","0"
"SC","26309","Myrtle Beach FD","2005","62","0"
"SC","26309","Myrtle Beach FD","2006","57","0"
"SC","26309","Myrtle Beach FD","2007","73","0"
"SC","26309","Myrtle Beach FD","2008","66","0"
"SC","26309","Myrtle Beach FD","2009","44","0"
"SC","26309","Myrtle Beach FD","2010","73","0"
"SC","26309","Myrtle Beach FD","2011","66","0"
"SC","26309","Myrtle Beach FD","2012","55","0"
"SC","26309","Myrtle Beach FD","2013","61","0"
"SC","26309","Myrtle Beach FD","2014","62","0"
"SC","26309","Myrtle Beach FD","2015","65","0"
"SC","26309","Myrtle Beach FD","2016","77","0"
"SC","26309","Myrtle Beach FD","2017","58","0"
"SC","26309","Myrtle Beach FD","2018","70","0"
"SC","26309","Myrtle Beach FD","2019","85","0"
"SC","26309","Myrtle Beach FD","2020","69","0"
"SC","26309","Myrtle Beach FD","2021","80","0"
"SC","26309","Myrtle Beach FD","2022","58","0"
"SC","26309","Myrtle Beach FD","2023","82","1"
"SC","26501","Horry County Fire Rescue","2002","2","0"
"SC","26501","Horry County Fire Rescue","2003","173","0"
"SC","26501","Horry County Fire Rescue","2004","178","0"
"SC","26501","Horry County Fire Rescue","2005","205","0"
"SC","26501","Horry County Fire Rescue","2006","18","0"
"SC","26501","Horry County Fire Rescue","2007","173","0"
"SC","26501","Horry County Fire Rescue","2008","171","0"
"SC","26501","Horry County Fire Rescue","2009","11","0"
"SC","26501","Horry County Fire Rescue","2010","113","0"
"SC","26501","Horry County Fire Rescue","2011","108","0"
"SC","26501","Horry County Fire Rescue","2012","104","0"
"SC","26501","Horry County Fire Rescue","2013","120","0"
"SC","26501","Horry County Fire Rescue","2014","97","0"
"SC","26501","Horry County Fire Rescue","2015","119","0"
"SC","26501","Horry County Fire Rescue","2016","147","0"
"SC","26501","Horry County Fire Rescue","2017","140","0"
"SC","26501","Horry County Fire Rescue","2018","165","0"
"SC","26501","Horry County Fire Rescue","2019","156","0"
"SC","26501","Horry County Fire Rescue","2020","155","0"
"SC","26501","Horry County Fire Rescue","2021","160","0"
"SC","26501","Horry County Fire Rescue","2022","106","1"
"SC","26501","Horry County Fire Rescue","2023","187","2"
"SC","32501","Lexington County Fire Service","2004","128","0"
"SC","32501","Lexington County Fire Service","2005","192","0"
"SC","32501","Lexington County Fire Service","2006","100","0"
"SC","32501","Lexington County Fire Service","2007","132","0"
"SC","32501","Lexington County Fire Service","2008","35","0"
"SC","32501","Lexington County Fire Service","2010","167","0"
"SC","32501","Lexington County Fire Service","2012","184","0"
"SC","32501","Lexington County Fire Service","2013","207","0"
"SC","32501","Lexington County Fire Service","2014","173","0"
"SC","32501","Lexington County Fire Service","2015","141","0"
"SC","32501","Lexington County Fire Service","2016","196","0"
"SC","32501","Lexington County Fire Service","2017","164","0"
"SC","32501","Lexington County Fire Service","2018","174","0"
"SC","32501","Lexington County Fire Service","2019","196","0"
"SC","32501","Lexington County Fire Service","2020","114","0"
"SC","32501","Lexington County Fire Service","2021","283","1"
"SC","32501","Lexington County Fire Service","2022","266","1"
"SC","32501","Lexington County Fire Service","2023","212","2"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2002","77","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2003","56","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2004","70","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2005","76","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2006","22","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2007","4","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2009","72","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2010","74","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2011","91","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2012","58","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2013","63","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2014","74","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2015","74","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2016","63","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2017","76","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2018","64","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2019","83","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2020","65","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2021","84","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2022","73","0"
"SC","38113","ORANGEBURG CITY FIRE DEPT","2023","90","1"
"SC","40104","COLUMBIA FIRE DEPT","2002","569","0"
"SC","40104","COLUMBIA FIRE DEPT","2003","628","0"
"SC","40104","COLUMBIA FIRE DEPT","2004","587","0"
"SC","40104","COLUMBIA FIRE DEPT","2005","704","0"
"SC","40104","COLUMBIA FIRE DEPT","2006","480","0"
"SC","40104","COLUMBIA FIRE DEPT","2007","357","0"
"SC","40104","COLUMBIA FIRE DEPT","2008","424","0"
"SC","40104","COLUMBIA FIRE DEPT","2009","273","0"
"SC","40104","COLUMBIA FIRE DEPT","2010","365","0"
"SC","40104","COLUMBIA FIRE DEPT","2011","308","0"
"SC","40104","COLUMBIA FIRE DEPT","2012","170","0"
"SC","40104","COLUMBIA FIRE DEPT","2013","272","0"
"SC","40104","COLUMBIA FIRE DEPT","2014","372","1"
"SC","40104","COLUMBIA FIRE DEPT","2015","309","0"
"SC","40104","COLUMBIA FIRE DEPT","2016","379","1"
"SC","40104","COLUMBIA FIRE DEPT","2017","420","0"
"SC","40104","COLUMBIA FIRE DEPT","2018","357","0"
"SC","40104","COLUMBIA FIRE DEPT","2019","408","1"
"SC","40104","COLUMBIA FIRE DEPT","2020","172","0"
"SC","40104","COLUMBIA FIRE DEPT","2021","624","0"
"SC","40104","COLUMBIA FIRE DEPT","2022","578","0"
"SC","40104","COLUMBIA FIRE DEPT","2023","428","0"
"SD","01101","Sioux Falls","2002","562","0"
"SD","01101","Sioux Falls","2003","504","0"
"SD","01101","Sioux Falls","2004","305","0"
"SD","01101","Sioux Falls","2005","131","0"
"SD","01101","Sioux Falls","2006","128","0"
"SD","01101","Sioux Falls","2007","152","0"
"SD","01101","Sioux Falls","2008","158","0"
"SD","01101","Sioux Falls","2009","148","0"
"SD","01101","Sioux Falls","2010","146","0"
"SD","01101","Sioux Falls","2011","151","0"
"SD","01101","Sioux Falls","2012","88","0"
"SD","01101","Sioux Falls","2013","94","0"
"SD","01101","Sioux Falls","2014","94","0"
"SD","01101","Sioux Falls","2015","81","0"
"SD","01101","Sioux Falls","2016","110","0"
"SD","01101","Sioux Falls","2017","138","1"
"SD","01101","Sioux Falls","2018","109","1"
"SD","01101","Sioux Falls","2019","117","0"
"SD","01101","Sioux Falls","2020","130","0"
"SD","01101","Sioux Falls","2021","11","0"
"SD","01101","Sioux Falls","2022","140","1"
"SD","01101","Sioux Falls","2023","118","2"
"SD","02101","Rapid City","2002","42","0"
"SD","02101","Rapid City","2003","40","0"
"SD","02101","Rapid City","2004","44","0"
"SD","02101","Rapid City","2005","49","0"
"SD","02101","Rapid City","2006","29","0"
"SD","02101","Rapid City","2007","35","0"
"SD","02101","Rapid City","2008","24","0"
"SD","02101","Rapid City","2009","15","0"
"SD","02101","Rapid City","2010","34","0"
"SD","02101","Rapid City","2011","41","0"
"SD","02101","Rapid City","2012","30","0"
"SD","02101","Rapid City","2013","58","0"
"SD","02101","Rapid City","2014","59","0"
"SD","02101","Rapid City","2015","80","0"
"SD","02101","Rapid City","2016","159","0"
"SD","02101","Rapid City","2017","87","0"
"SD","02101","Rapid City","2018","202","0"
"SD","02101","Rapid City","2019","250","0"
"SD","02101","Rapid City","2020","209","0"
"SD","02101","Rapid City","2021","75","0"
"SD","02101","Rapid City","2022","84","2"
"SD","02101","Rapid City","2023","57","0"
"TN","75443","Murfreesboro Fire Rescue ","2002","94","0"
"TN","75443","Murfreesboro Fire Rescue ","2003","107","0"
"TN","75443","Murfreesboro Fire Rescue ","2004","78","0"
"TN","75443","Murfreesboro Fire Rescue ","2005","88","0"
"TN","75443","Murfreesboro Fire Rescue ","2006","114","0"
"TN","75443","Murfreesboro Fire Rescue ","2007","92","0"
"TN","75443","Murfreesboro Fire Rescue ","2008","89","0"
"TN","75443","Murfreesboro Fire Rescue ","2009","85","0"
"TN","75443","Murfreesboro Fire Rescue ","2010","127","0"
"TN","75443","Murfreesboro Fire Rescue ","2011","117","1"
"TN","75443","Murfreesboro Fire Rescue ","2012","100","0"
"TN","75443","Murfreesboro Fire Rescue ","2013","99","0"
"TN","75443","Murfreesboro Fire Rescue ","2014","101","0"
"TN","75443","Murfreesboro Fire Rescue ","2015","96","0"
"TN","75443","Murfreesboro Fire Rescue ","2016","130","0"
"TN","75443","Murfreesboro Fire Rescue ","2017","79","0"
"TN","75443","Murfreesboro Fire Rescue ","2018","92","0"
"TN","75443","Murfreesboro Fire Rescue ","2019","95","0"
"TN","75443","Murfreesboro Fire Rescue ","2020","90","1"
"TN","75443","Murfreesboro Fire Rescue ","2021","80","0"
"TN","75443","Murfreesboro Fire Rescue ","2022","95","0"
"TN","75443","Murfreesboro Fire Rescue ","2023","53","0"
"TN","75713","Rutherford Cnty Fire Rescue","2011","1","0"
"TN","75713","Rutherford Cnty Fire Rescue","2012","24","0"
"TN","75713","Rutherford Cnty Fire Rescue","2013","15","0"
"TN","75713","Rutherford Cnty Fire Rescue","2014","22","0"
"TN","75713","Rutherford Cnty Fire Rescue","2015","24","0"
"TN","75713","Rutherford Cnty Fire Rescue","2016","41","0"
"TN","75713","Rutherford Cnty Fire Rescue","2017","47","0"
"TN","75713","Rutherford Cnty Fire Rescue","2018","50","0"
"TN","75713","Rutherford Cnty Fire Rescue","2019","74","0"
"TN","75713","Rutherford Cnty Fire Rescue","2020","58","0"
"TN","75713","Rutherford Cnty Fire Rescue","2021","70","0"
"TN","75713","Rutherford Cnty Fire Rescue","2022","94","0"
"TN","75713","Rutherford Cnty Fire Rescue","2023","85","1"
"TN","79553","Memphis Fire Department","2002","1517","0"
"TN","79553","Memphis Fire Department","2003","1605","0"
"TN","79553","Memphis Fire Department","2004","629","0"
"TN","79553","Memphis Fire Department","2005","1434","0"
"TN","79553","Memphis Fire Department","2006","832","0"
"TN","79553","Memphis Fire Department","2007","898","0"
"TN","79553","Memphis Fire Department","2008","881","0"
"TN","79553","Memphis Fire Department","2009","750","0"
"TN","79553","Memphis Fire Department","2010","1149","1"
"TN","79553","Memphis Fire Department","2011","1003","0"
"TN","79553","Memphis Fire Department","2012","800","0"
"TN","79553","Memphis Fire Department","2013","696","0"
"TN","79553","Memphis Fire Department","2014","764","0"
"TN","79553","Memphis Fire Department","2015","944","0"
"TN","79553","Memphis Fire Department","2016","839","0"
"TN","79553","Memphis Fire Department","2017","961","0"
"TN","79553","Memphis Fire Department","2018","930","0"
"TN","79553","Memphis Fire Department","2019","830","0"
"TN","79553","Memphis Fire Department","2020","911","0"
"TN","79553","Memphis Fire Department","2021","1010","1"
"TN","79553","Memphis Fire Department","2022","1030","1"
"TN","79553","Memphis Fire Department","2023","985","0"
"TN","79783","Shelby County Fire Dept","2002","136","0"
"TN","79783","Shelby County Fire Dept","2003","157","0"
"TN","79783","Shelby County Fire Dept","2004","214","0"
"TN","79783","Shelby County Fire Dept","2005","177","0"
"TN","79783","Shelby County Fire Dept","2006","189","0"
"TN","79783","Shelby County Fire Dept","2007","194","0"
"TN","79783","Shelby County Fire Dept","2008","196","0"
"TN","79783","Shelby County Fire Dept","2009","208","0"
"TN","79783","Shelby County Fire Dept","2010","158","0"
"TN","79783","Shelby County Fire Dept","2011","165","0"
"TN","79783","Shelby County Fire Dept","2012","169","0"
"TN","79783","Shelby County Fire Dept","2013","163","1"
"TN","79783","Shelby County Fire Dept","2014","161","0"
"TN","79783","Shelby County Fire Dept","2015","137","0"
"TN","79783","Shelby County Fire Dept","2016","156","0"
"TN","79783","Shelby County Fire Dept","2017","143","0"
"TN","79783","Shelby County Fire Dept","2018","143","0"
"TN","79783","Shelby County Fire Dept","2019","145","0"
"TN","79783","Shelby County Fire Dept","2020","101","0"
"TN","79783","Shelby County Fire Dept","2021","104","1"
"TN","79783","Shelby County Fire Dept","2022","56","0"
"TN","82472","Kingsport Fire Department","2002","60","0"
"TN","82472","Kingsport Fire Department","2003","55","0"
"TN","82472","Kingsport Fire Department","2004","72","0"
"TN","82472","Kingsport Fire Department","2005","90","0"
"TN","82472","Kingsport Fire Department","2006","82","0"
"TN","82472","Kingsport Fire Department","2007","67","0"
"TN","82472","Kingsport Fire Department","2008","83","0"
"TN","82472","Kingsport Fire Department","2009","85","0"
"TN","82472","Kingsport Fire Department","2010","35","0"
"TN","82472","Kingsport Fire Department","2011","58","0"
"TN","82472","Kingsport Fire Department","2012","34","0"
"TN","82472","Kingsport Fire Department","2013","43","0"
"TN","82472","Kingsport Fire Department","2014","67","0"
"TN","82472","Kingsport Fire Department","2015","64","0"
"TN","82472","Kingsport Fire Department","2016","61","0"
"TN","82472","Kingsport Fire Department","2017","55","0"
"TN","82472","Kingsport Fire Department","2018","59","0"
"TN","82472","Kingsport Fire Department","2019","56","1"
"TN","82472","Kingsport Fire Department","2020","44","0"
"TN","82472","Kingsport Fire Department","2021","90","0"
"TN","82472","Kingsport Fire Department","2022","96","0"
"TN","82472","Kingsport Fire Department","2023","99","0"
"TN","90252","Johnson City Fire Bureau","2002","56","0"
"TN","90252","Johnson City Fire Bureau","2003","38","0"
"TN","90252","Johnson City Fire Bureau","2004","74","0"
"TN","90252","Johnson City Fire Bureau","2005","48","0"
"TN","90252","Johnson City Fire Bureau","2006","53","0"
"TN","90252","Johnson City Fire Bureau","2007","83","0"
"TN","90252","Johnson City Fire Bureau","2008","65","0"
"TN","90252","Johnson City Fire Bureau","2009","36","0"
"TN","90252","Johnson City Fire Bureau","2010","59","0"
"TN","90252","Johnson City Fire Bureau","2011","36","0"
"TN","90252","Johnson City Fire Bureau","2012","63","0"
"TN","90252","Johnson City Fire Bureau","2013","50","0"
"TN","90252","Johnson City Fire Bureau","2014","59","0"
"TN","90252","Johnson City Fire Bureau","2015","58","0"
"TN","90252","Johnson City Fire Bureau","2016","50","0"
"TN","90252","Johnson City Fire Bureau","2017","46","1"
"TN","90252","Johnson City Fire Bureau","2018","61","0"
"TN","90252","Johnson City Fire Bureau","2019","49","0"
"TN","90252","Johnson City Fire Bureau","2020","39","0"
"TN","90252","Johnson City Fire Bureau","2021","127","1"
"TN","90252","Johnson City Fire Bureau","2022","165","0"
"TN","90252","Johnson City Fire Bureau","2023","122","0"
"TX","AC608","Lufkin FD","2002","65","0"
"TX","AC608","Lufkin FD","2003","48","0"
"TX","AC608","Lufkin FD","2004","56","0"
"TX","AC608","Lufkin FD","2005","52","0"
"TX","AC608","Lufkin FD","2006","54","0"
"TX","AC608","Lufkin FD","2007","60","0"
"TX","AC608","Lufkin FD","2008","38","0"
"TX","AC608","Lufkin FD","2009","45","0"
"TX","AC608","Lufkin FD","2010","45","0"
"TX","AC608","Lufkin FD","2011","41","1"
"TX","AC608","Lufkin FD","2012","41","0"
"TX","AC608","Lufkin FD","2013","36","0"
"TX","AC608","Lufkin FD","2014","40","0"
"TX","AC608","Lufkin FD","2015","29","0"
"TX","AC608","Lufkin FD","2016","35","0"
"TX","AC608","Lufkin FD","2017","57","0"
"TX","AC608","Lufkin FD","2018","79","0"
"TX","AC608","Lufkin FD","2019","53","0"
"TX","AC608","Lufkin FD","2020","53","0"
"TX","AC608","Lufkin FD","2021","85","1"
"TX","AC608","Lufkin FD","2022","75","0"
"TX","AC608","Lufkin FD","2023","76","0"
"TX","AV612","Temple FD","2002","79","0"
"TX","AV612","Temple FD","2003","113","0"
"TX","AV612","Temple FD","2004","71","0"
"TX","AV612","Temple FD","2005","71","0"
"TX","AV612","Temple FD","2006","79","0"
"TX","AV612","Temple FD","2007","42","0"
"TX","AV612","Temple FD","2008","69","0"
"TX","AV612","Temple FD","2010","122","0"
"TX","AV612","Temple FD","2011","137","0"
"TX","AV612","Temple FD","2012","88","0"
"TX","AV612","Temple FD","2013","77","1"
"TX","AV612","Temple FD","2014","68","0"
"TX","AV612","Temple FD","2015","63","0"
"TX","AV612","Temple FD","2016","72","2"
"TX","AV612","Temple FD","2017","75","1"
"TX","AV612","Temple FD","2018","50","0"
"TX","AV612","Temple FD","2019","122","0"
"TX","AV612","Temple FD","2020","90","0"
"TX","AV612","Temple FD","2021","107","0"
"TX","AV612","Temple FD","2022","111","0"
"TX","AV612","Temple FD","2023","79","0"
"TX","AW824","San Antonio FD","2002","1084","0"
"TX","AW824","San Antonio FD","2003","1044","0"
"TX","AW824","San Antonio FD","2004","954","0"
"TX","AW824","San Antonio FD","2005","939","0"
"TX","AW824","San Antonio FD","2006","995","0"
"TX","AW824","San Antonio FD","2007","869","0"
"TX","AW824","San Antonio FD","2009","758","0"
"TX","AW824","San Antonio FD","2010","664","1"
"TX","AW824","San Antonio FD","2011","739","0"
"TX","AW824","San Antonio FD","2012","415","0"
"TX","AW824","San Antonio FD","2013","591","1"
"TX","AW824","San Antonio FD","2014","528","0"
"TX","AW824","San Antonio FD","2015","534","0"
"TX","AW824","San Antonio FD","2016","517","0"
"TX","AW824","San Antonio FD","2017","529","0"
"TX","AW824","San Antonio FD","2018","525","0"
"TX","AW824","San Antonio FD","2019","529","1"
"TX","AW824","San Antonio FD","2020","396","0"
"TX","AW824","San Antonio FD","2021","611","0"
"TX","AW824","San Antonio FD","2022","405","0"
"TX","AW824","San Antonio FD","2023","596","1"
"TX","CN713","Plano FD","2002","178","0"
"TX","CN713","Plano FD","2003","152","0"
"TX","CN713","Plano FD","2004","93","0"
"TX","CN713","Plano FD","2005","120","0"
"TX","CN713","Plano FD","2006","125","0"
"TX","CN713","Plano FD","2007","147","0"
"TX","CN713","Plano FD","2008","148","0"
"TX","CN713","Plano FD","2009","164","0"
"TX","CN713","Plano FD","2010","165","0"
"TX","CN713","Plano FD","2011","168","0"
"TX","CN713","Plano FD","2012","160","0"
"TX","CN713","Plano FD","2013","150","0"
"TX","CN713","Plano FD","2014","117","0"
"TX","CN713","Plano FD","2015","115","0"
"TX","CN713","Plano FD","2016","107","1"
"TX","CN713","Plano FD","2017","88","0"
"TX","CN713","Plano FD","2018","94","0"
"TX","CN713","Plano FD","2019","90","0"
"TX","CN713","Plano FD","2020","76","0"
"TX","CN713","Plano FD","2021","60","0"
"TX","CN713","Plano FD","2022","49","1"
"TX","CN713","Plano FD","2023","88","2"
"TX","DH603","Carrollton FD","2002","53","0"
"TX","DH603","Carrollton FD","2003","107","0"
"TX","DH603","Carrollton FD","2004","112","0"
"TX","DH603","Carrollton FD","2005","119","0"
"TX","DH603","Carrollton FD","2006","77","0"
"TX","DH603","Carrollton FD","2007","106","0"
"TX","DH603","Carrollton FD","2008","136","0"
"TX","DH603","Carrollton FD","2009","110","0"
"TX","DH603","Carrollton FD","2010","90","0"
"TX","DH603","Carrollton FD","2011","72","0"
"TX","DH603","Carrollton FD","2012","41","0"
"TX","DH603","Carrollton FD","2013","56","0"
"TX","DH603","Carrollton FD","2014","46","0"
"TX","DH603","Carrollton FD","2015","47","0"
"TX","DH603","Carrollton FD","2016","59","1"
"TX","DH603","Carrollton FD","2017","56","0"
"TX","DH603","Carrollton FD","2018","53","0"
"TX","DH603","Carrollton FD","2019","55","0"
"TX","DH603","Carrollton FD","2020","20","0"
"TX","DH603","Carrollton FD","2021","45","0"
"TX","DH603","Carrollton FD","2022","58","0"
"TX","DH603","Carrollton FD","2023","34","0"
"TX","DH712","Garland FD","2002","231","0"
"TX","DH712","Garland FD","2003","223","0"
"TX","DH712","Garland FD","2004","181","0"
"TX","DH712","Garland FD","2005","215","0"
"TX","DH712","Garland FD","2006","209","0"
"TX","DH712","Garland FD","2007","153","0"
"TX","DH712","Garland FD","2008","201","0"
"TX","DH712","Garland FD","2009","107","0"
"TX","DH712","Garland FD","2010","186","0"
"TX","DH712","Garland FD","2011","218","0"
"TX","DH712","Garland FD","2012","158","0"
"TX","DH712","Garland FD","2013","166","0"
"TX","DH712","Garland FD","2014","129","0"
"TX","DH712","Garland FD","2015","128","0"
"TX","DH712","Garland FD","2016","148","0"
"TX","DH712","Garland FD","2017","130","1"
"TX","DH712","Garland FD","2018","105","0"
"TX","DH712","Garland FD","2019","140","0"
"TX","DH712","Garland FD","2020","61","0"
"TX","DH712","Garland FD","2021","5","0"
"TX","DH712","Garland FD","2022","16","0"
"TX","DH712","Garland FD","2023","129","0"
"TX","DH714","Grand Prairie FD","2002","158","0"
"TX","DH714","Grand Prairie FD","2003","112","0"
"TX","DH714","Grand Prairie FD","2011","96","0"
"TX","DH714","Grand Prairie FD","2012","79","0"
"TX","DH714","Grand Prairie FD","2013","91","0"
"TX","DH714","Grand Prairie FD","2014","96","0"
"TX","DH714","Grand Prairie FD","2015","102","0"
"TX","DH714","Grand Prairie FD","2016","92","0"
"TX","DH714","Grand Prairie FD","2017","114","0"
"TX","DH714","Grand Prairie FD","2018","123","0"
"TX","DH714","Grand Prairie FD","2019","153","1"
"TX","DH714","Grand Prairie FD","2020","106","1"
"TX","DH714","Grand Prairie FD","2021","105","0"
"TX","DH714","Grand Prairie FD","2022","109","0"
"TX","DH714","Grand Prairie FD","2023","105","0"
"TX","DH717","Irving FD","2002","244","0"
"TX","DH717","Irving FD","2003","255","0"
"TX","DH717","Irving FD","2004","168","0"
"TX","DH717","Irving FD","2005","79","0"
"TX","DH717","Irving FD","2006","192","1"
"TX","DH717","Irving FD","2007","170","0"
"TX","DH717","Irving FD","2008","172","0"
"TX","DH717","Irving FD","2009","158","0"
"TX","DH717","Irving FD","2010","167","0"
"TX","DH717","Irving FD","2011","172","0"
"TX","DH717","Irving FD","2012","114","0"
"TX","DH717","Irving FD","2013","100","0"
"TX","DH717","Irving FD","2014","113","0"
"TX","DH717","Irving FD","2015","136","1"
"TX","DH717","Irving FD","2016","108","0"
"TX","DH717","Irving FD","2017","130","0"
"TX","DH717","Irving FD","2018","99","0"
"TX","DH717","Irving FD","2019","101","0"
"TX","DH717","Irving FD","2020","85","0"
"TX","DH717","Irving FD","2021","71","0"
"TX","DH717","Irving FD","2022","118","0"
"TX","DH717","Irving FD","2023","91","0"
"TX","DH720","Mesquite FD","2002","82","0"
"TX","DH720","Mesquite FD","2003","143","0"
"TX","DH720","Mesquite FD","2004","117","0"
"TX","DH720","Mesquite FD","2005","148","1"
"TX","DH720","Mesquite FD","2006","142","0"
"TX","DH720","Mesquite FD","2007","170","0"
"TX","DH720","Mesquite FD","2008","139","0"
"TX","DH720","Mesquite FD","2009","81","0"
"TX","DH720","Mesquite FD","2010","128","0"
"TX","DH720","Mesquite FD","2011","146","0"
"TX","DH720","Mesquite FD","2012","131","0"
"TX","DH720","Mesquite FD","2013","110","0"
"TX","DH720","Mesquite FD","2014","53","0"
"TX","DH720","Mesquite FD","2015","105","0"
"TX","DH720","Mesquite FD","2016","126","0"
"TX","DH720","Mesquite FD","2017","109","0"
"TX","DH720","Mesquite FD","2018","110","0"
"TX","DH720","Mesquite FD","2019","69","0"
"TX","DH720","Mesquite FD","2020","58","0"
"TX","DH720","Mesquite FD","2021","8","0"
"TX","DH720","Mesquite FD","2022","39","1"
"TX","DH720","Mesquite FD","2023","52","0"
"TX","DH807","Dallas FRD","2002","1914","0"
"TX","DH807","Dallas FRD","2003","1851","0"
"TX","DH807","Dallas FRD","2004","1728","0"
"TX","DH807","Dallas FRD","2005","48","0"
"TX","DH807","Dallas FRD","2006","108","0"
"TX","DH807","Dallas FRD","2007","72","0"
"TX","DH807","Dallas FRD","2009","14","0"
"TX","DH807","Dallas FRD","2010","57","0"
"TX","DH807","Dallas FRD","2011","961","0"
"TX","DH807","Dallas FRD","2012","1000","1"
"TX","DH807","Dallas FRD","2013","1106","0"
"TX","DH807","Dallas FRD","2014","1034","1"
"TX","DH807","Dallas FRD","2015","741","1"
"TX","DH807","Dallas FRD","2016","559","1"
"TX","DH807","Dallas FRD","2017","418","0"
"TX","DH807","Dallas FRD","2018","338","0"
"TX","DH807","Dallas FRD","2019","677","0"
"TX","DH807","Dallas FRD","2020","368","0"
"TX","DH807","Dallas FRD","2021","389","0"
"TX","DH807","Dallas FRD","2022","323","0"
"TX","DH807","Dallas FRD","2023","392","0"
"TX","DR610","Lewisville FD","2002","64","0"
"TX","DR610","Lewisville FD","2003","53","0"
"TX","DR610","Lewisville FD","2004","48","0"
"TX","DR610","Lewisville FD","2005","49","0"
"TX","DR610","Lewisville FD","2006","55","0"
"TX","DR610","Lewisville FD","2007","45","0"
"TX","DR610","Lewisville FD","2008","52","0"
"TX","DR610","Lewisville FD","2009","48","0"
"TX","DR610","Lewisville FD","2010","42","0"
"TX","DR610","Lewisville FD","2011","47","0"
"TX","DR610","Lewisville FD","2012","44","0"
"TX","DR610","Lewisville FD","2013","38","0"
"TX","DR610","Lewisville FD","2014","48","0"
"TX","DR610","Lewisville FD","2015","48","0"
"TX","DR610","Lewisville FD","2016","51","0"
"TX","DR610","Lewisville FD","2017","89","0"
"TX","DR610","Lewisville FD","2018","109","0"
"TX","DR610","Lewisville FD","2019","110","0"
"TX","DR610","Lewisville FD","2020","71","1"
"TX","DR610","Lewisville FD","2021","127","1"
"TX","DR610","Lewisville FD","2022","90","0"
"TX","DR610","Lewisville FD","2023","84","0"
"TX","DZ704","Odessa FD","2002","33","0"
"TX","DZ704","Odessa FD","2003","126","0"
"TX","DZ704","Odessa FD","2004","93","0"
"TX","DZ704","Odessa FD","2005","145","0"
"TX","DZ704","Odessa FD","2006","163","0"
"TX","DZ704","Odessa FD","2007","136","0"
"TX","DZ704","Odessa FD","2008","104","0"
"TX","DZ704","Odessa FD","2009","95","0"
"TX","DZ704","Odessa FD","2010","103","0"
"TX","DZ704","Odessa FD","2011","134","0"
"TX","DZ704","Odessa FD","2012","87","0"
"TX","DZ704","Odessa FD","2013","107","0"
"TX","DZ704","Odessa FD","2014","96","0"
"TX","DZ704","Odessa FD","2015","95","0"
"TX","DZ704","Odessa FD","2016","93","0"
"TX","DZ704","Odessa FD","2017","90","0"
"TX","DZ704","Odessa FD","2018","110","0"
"TX","DZ704","Odessa FD","2019","110","0"
"TX","DZ704","Odessa FD","2020","127","0"
"TX","DZ704","Odessa FD","2021","187","0"
"TX","DZ704","Odessa FD","2022","212","1"
"TX","DZ704","Odessa FD","2023","240","0"
"TX","HA707","Galveston FD","2002","159","0"
"TX","HA707","Galveston FD","2003","134","0"
"TX","HA707","Galveston FD","2004","120","0"
"TX","HA707","Galveston FD","2005","134","0"
"TX","HA707","Galveston FD","2006","121","0"
"TX","HA707","Galveston FD","2007","100","0"
